Review_ID,Target,Opinion_Expression,Polarity_Score,Sentiment,Platform,Category,Restaurant,Rating
20980,food,northern,0.0,Neutral,Google,Food,Malabar Palace Sri Hartamas,3.0
20980,food,indian,0.0,Neutral,Google,Food,Malabar Palace Sri Hartamas,3.0
20980,food,decent,0.0,Neutral,Google,Food,Malabar Palace Sri Hartamas,3.0
20980,food,indian,0.0,Neutral,Google,Food,Malabar Palace Sri Hartamas,3.0
20980,food,northern,0.0,Neutral,Google,Food,Malabar Palace Sri Hartamas,3.0
20980,food,indian,0.0,Neutral,Google,Food,Malabar Palace Sri Hartamas,3.0
20980,service,alrighty,0.0,Neutral,Google,Service,Malabar Palace Sri Hartamas,3.0
20980,curry,good,0.4404,Positive,Google,Food,Malabar Palace Sri Hartamas,3.0
20980,food,decent,0.0,Neutral,Google,Food,Malabar Palace Sri Hartamas,3.0
20981,taste,alright,0.25,Positive,TripAdvisor,Food,Foh San,3.0
20982,food,delicious,0.5719,Positive,TripAdvisor,Food,"Du Viet Vietnamese Restaurant, Kuala Lumpur",5.0
20983,rice,little,0.0,Neutral,Google,Food,Kannaa's Bamboo Masalla Briyani,1.0
20984,cake,small,0.0,Neutral,Google,Food,K Fry Urban Korean Holiday Villa,1.0
20987,service,slow,0.0,Neutral,Google,Service,The Spice Kitchen,1.0
20987,service,slow,0.0,Neutral,Google,Service,The Spice Kitchen,1.0
20989,rice,good,0.4404,Positive,Google,Food,It Roo Cafe,3.0
20990,taste,goodbut,0.0,Neutral,Google,Food,Enorme Italian Restaurant,2.0
20990,pizza,large,0.0,Neutral,Google,Food,Enorme Italian Restaurant,2.0
20991,chicken,good,0.4404,Positive,TripAdvisor,Food,Restoran Nagasari Curry House,3.0
20992,service,good,0.4404,Positive,Google,Service,Ho Ping Cafe,3.0
20992,service,good,0.4404,Positive,Google,Service,Ho Ping Cafe,3.0
20993,pizza,good,0.4404,Positive,Google,Food,New Atmosferah Restaurant,1.0
20993,pizza,good,0.4404,Positive,Google,Food,New Atmosferah Restaurant,1.0
20993,food,stale,0.0,Neutral,Google,Food,New Atmosferah Restaurant,1.0
20994,curry,normal,0.0,Neutral,Google,Food,Air Itam Sister Curry Mee,1.0
20995,fish,jenahak,0.0,Neutral,TripAdvisor,Food,Cottage Spices A Taste of Melaka,5.0
20995,dish,brinjal,0.0,Neutral,TripAdvisor,Food,Cottage Spices A Taste of Melaka,5.0
20996,ambience,decent,0.0,Neutral,TripAdvisor,Ambience,Pisco Bar,3.0
20996,staff,friendly,0.4939,Positive,TripAdvisor,Service,Pisco Bar,3.0
20996,food,nice,0.4215,Positive,TripAdvisor,Food,Pisco Bar,3.0
20998,food,great,0.6249,Positive,Google,Food,Flowers in the Window,5.0
21001,food,good,0.4404,Positive,Google,Food,Paradise Dynasty @ Bangsar Village II,5.0
21001,staff,friendly,0.4939,Positive,Google,Service,Paradise Dynasty @ Bangsar Village II,5.0
21002,food,exclusive,0.128,Positive,TripAdvisor,Food,D'Sea Restaurant,5.0
21002,price,low,-0.2732,Negative,TripAdvisor,Price,D'Sea Restaurant,5.0
21004,food,ok,0.296,Positive,Google,Food,myBurgerLab OUG,3.0
21006,food,expensive,0.0,Neutral,Google,Food,RSMY,2.0
21007,staff,friendly,0.4939,Positive,TripAdvisor,Service,Barbeque Nation,5.0
21007,food,delicious,0.5719,Positive,TripAdvisor,Food,Barbeque Nation,5.0
21008,location,great,0.6249,Positive,TripAdvisor,Location,La Sal at Casa Del Mar,1.0
21008,value,good,0.4404,Positive,TripAdvisor,Price,La Sal at Casa Del Mar,1.0
21008,salmon,slow,0.0,Neutral,TripAdvisor,Food,La Sal at Casa Del Mar,1.0
21008,salmon,baked,0.0,Neutral,TripAdvisor,Food,La Sal at Casa Del Mar,1.0
21008,taste,european,0.0,Neutral,TripAdvisor,Food,La Sal at Casa Del Mar,1.0
21009,tea,high,0.0,Neutral,TripAdvisor,Food,THIRTY8,3.0
21015,time,second,0.0,Neutral,Google,Waiting Time,Table & Apron,2.0
21015,sauce,own,0.0,Neutral,Google,Food,Table & Apron,2.0
21015,sauce,special,0.4019,Positive,Google,Food,Table & Apron,2.0
21015,dish,disheartening,-0.4215,Negative,Google,Food,Table & Apron,2.0
21015,chicken,fried,0.0,Neutral,Google,Food,Table & Apron,2.0
21015,food,fast,0.0,Neutral,Google,Food,Table & Apron,2.0
21016,atmosphere,wonderful,0.5719,Positive,Google,Ambience,Marta's Kitchen @ Hartamas,5.0
21016,food,nice,0.4215,Positive,Google,Food,Marta's Kitchen @ Hartamas,5.0
21016,atmosphere,wonderful,0.5719,Positive,Google,Ambience,Marta's Kitchen @ Hartamas,5.0
21016,food,nice,0.4215,Positive,Google,Food,Marta's Kitchen @ Hartamas,5.0
21021,staff,selective,0.0,Neutral,TripAdvisor,Service,Colonial Cafe,1.0
21023,music,great,0.6249,Positive,TripAdvisor,Ambience,Salsas Penang,5.0
21023,music,live,0.0,Neutral,TripAdvisor,Ambience,Salsas Penang,5.0
21023,location,great,0.6249,Positive,TripAdvisor,Location,Salsas Penang,5.0
21024,price,reasonable,0.0,Neutral,Google,Price,Country Kitchen 家鄉小廚,3.0
21024,price,reasonable,0.0,Neutral,Google,Price,Country Kitchen 家鄉小廚,3.0
21025,music,live,0.0,Neutral,TripAdvisor,Ambience,Verandah Lounge,4.0
21030,atmosphere,nice,0.4215,Positive,Google,Ambience,Rainforest Garden Cafe,4.0
21033,ambience,nice,0.4215,Positive,Google,Ambience,Fifty Trees,4.0
21033,staff,friendly,0.4939,Positive,Google,Service,Fifty Trees,4.0
21033,service,nice,0.4215,Positive,Google,Service,Fifty Trees,4.0
21034,staff,friendly,0.4939,Positive,Google,Service,Geographer cafe Kuala Lumpur,5.0
21037,taste,great,0.6249,Positive,TripAdvisor,Food,Iketeru Restaurant,3.0
21037,rice,fried,0.0,Neutral,TripAdvisor,Food,Iketeru Restaurant,3.0
21037,price,good,0.4404,Positive,TripAdvisor,Price,Iketeru Restaurant,3.0
21038,food,ok,0.296,Positive,Google,Food,New Paris Restaurant,3.0
21039,food,nice,0.4215,Positive,Google,Food,Southern Rock Seafood,4.0
21039,service,great,0.6249,Positive,Google,Service,Southern Rock Seafood,4.0
21040,staff,mayamar,0.0,Neutral,TripAdvisor,Service,Healy Mac's Irish Bar and Restaurant,1.0
21040,service,poor,-0.4767,Negative,TripAdvisor,Service,Healy Mac's Irish Bar and Restaurant,1.0
21041,atmosphere,nice,0.4215,Positive,Google,Ambience,Healy Mac's Irish Bar & Restaurant,3.0
21041,atmosphere,not bad,0.431,Positive,Google,Ambience,Healy Mac's Irish Bar & Restaurant,3.0
21041,atmosphere,good,0.4404,Positive,Google,Ambience,Healy Mac's Irish Bar & Restaurant,3.0
21042,price,comparable,0.0,Neutral,TripAdvisor,Price,Indulgence Restaurant,1.0
21042,cake,molten,0.0,Neutral,TripAdvisor,Food,Indulgence Restaurant,1.0
21042,food,only,0.0,Neutral,TripAdvisor,Food,Indulgence Restaurant,1.0
21043,food,good,0.4404,Positive,Google,Food,Just Seafood,5.0
21043,service,good,0.4404,Positive,Google,Service,Just Seafood,5.0
21044,food,horrible,-0.5423,Negative,Google,Food,Hotel Malaysia Restaurant,1.0
21044,food,indian,0.0,Neutral,Google,Food,Hotel Malaysia Restaurant,1.0
21044,fish,old,0.0,Neutral,Google,Food,Hotel Malaysia Restaurant,1.0
21044,food,horrible,-0.5423,Negative,Google,Food,Hotel Malaysia Restaurant,1.0
21044,food,indian,0.0,Neutral,Google,Food,Hotel Malaysia Restaurant,1.0
21044,fish,old,0.0,Neutral,Google,Food,Hotel Malaysia Restaurant,1.0
21044,food,local,0.0,Neutral,Google,Food,Hotel Malaysia Restaurant,1.0
21044,food,indian,0.0,Neutral,Google,Food,Hotel Malaysia Restaurant,1.0
21045,service,good,0.4404,Positive,Google,Service,Kechara Oasis Vegetarian Restaurant,3.0
21048,coffee,decent,0.0,Neutral,Google,Food,Burps & Giggles,4.0
21048,ambiance,nice,0.4215,Positive,Google,Ambience,Burps & Giggles,4.0
21049,price,cheap,0.0,Neutral,Google,Price,Geographer cafe Kuala Lumpur,5.0
21050,staff,friendly,0.4939,Positive,Google,Service,Antipodean @ Atria,3.0
21052,food,ok,0.296,Positive,TripAdvisor,Food,Grand Harbour Restaurant,3.0
21053,meat,dark,0.0,Neutral,Google,Food,4Fingers Crispy Chicken @ Sunway Pyramid,2.0
21054,taste,average,0.0,Neutral,Google,Food,Hornbill Restaurant & Cafe,3.0
21054,dish,other,0.0,Neutral,Google,Food,Hornbill Restaurant & Cafe,3.0
21056,food,lovely,0.5859,Positive,TripAdvisor,Food,Flavourest Cafe,2.0
21056,food,cute,0.4588,Positive,TripAdvisor,Food,Flavourest Cafe,2.0
21056,dessert,cute,0.4588,Positive,TripAdvisor,Food,Flavourest Cafe,2.0
21058,tea,good,0.4404,Positive,TripAdvisor,Food,Il Bacaro,4.0
21058,service,friendly,0.4939,Positive,TripAdvisor,Service,Il Bacaro,4.0
21058,value,excellent,0.5719,Positive,TripAdvisor,Price,Il Bacaro,4.0
21059,price,cheaper,0.0,Neutral,Google,Price,Sushi Mentai,5.0
21060,atmosphere,eclectic,0.0,Neutral,TripAdvisor,Ambience,Harvests Bar & Grill,2.0
21060,steak,eyed,0.0,Neutral,TripAdvisor,Food,Harvests Bar & Grill,2.0
21062,food,average,0.0,Neutral,Google,Food,Havana Bar & Grill,4.0
21062,area,proper,0.0,Neutral,Google,Location,Havana Bar & Grill,4.0
21063,food,nice,0.4215,Positive,Google,Food,Chickilicious Miri,3.0
21066,meat,good,0.4404,Positive,Google,Food,Kimberley Street Duck Kway Chap,3.0
21067,food,good,0.4404,Positive,TripAdvisor,Food,Restaurant Sun Chui Yuen,3.0
21068,staff,nice,0.4215,Positive,TripAdvisor,Service,Mojo Restaurant & Bar KL,3.0
21069,chicken,fried,0.0,Neutral,TripAdvisor,Food,Nyonya Makko Restaurant,2.0
21069,fish,sambal,0.0,Neutral,TripAdvisor,Food,Nyonya Makko Restaurant,2.0
21069,service,initial,0.0,Neutral,TripAdvisor,Service,Nyonya Makko Restaurant,2.0
21071,ambience,nice,0.4215,Positive,TripAdvisor,Ambience,Zinc Restaurant and Bar,3.0
21071,food,good,0.4404,Positive,TripAdvisor,Food,Zinc Restaurant and Bar,3.0
21071,staff,pleasant,0.5106,Positive,TripAdvisor,Service,Zinc Restaurant and Bar,3.0
21072,food,bad,-0.5423,Negative,Google,Food,"Nam Heong Vintage, Pavilion Elite",1.0
21075,food,chinese,0.0,Neutral,Google,Food,Beach Corner Seafood,1.0
21075,price,small,0.0,Neutral,Google,Price,Beach Corner Seafood,1.0
21075,price,not same,0.0,Neutral,Google,Price,Beach Corner Seafood,1.0
21075,price,menu,0.0,Neutral,Google,Price,Beach Corner Seafood,1.0
21079,service,fast,0.0,Neutral,Google,Service,New Atmosferah Restaurant,2.0
21081,food,only,0.0,Neutral,Google,Food,Lemon Garden Cafe,1.0
21081,food,edible,0.0,Neutral,Google,Food,Lemon Garden Cafe,1.0
21081,food,only,0.0,Neutral,Google,Food,Lemon Garden Cafe,1.0
21081,food,edible,0.0,Neutral,Google,Food,Lemon Garden Cafe,1.0
21082,food,amazing,0.5859,Positive,Google,Food,33 Blue Room,5.0
21083,curry,french,0.0,Neutral,Google,Food,Restoran New Wong Poh,3.0
21083,food,mediocre,0.0,Neutral,Google,Food,Restoran New Wong Poh,3.0
21083,vegetable,plain,0.0,Neutral,Google,Food,Restoran New Wong Poh,3.0
21083,fish,steamed,0.0,Neutral,Google,Food,Restoran New Wong Poh,3.0
21083,flavour,strong,0.5106,Positive,Google,Food,Restoran New Wong Poh,3.0
21084,food,good,0.4404,Positive,Google,Food,Weng Fung Seafood Restaurant(Air Condition),5.0
21084,food,homecooked,0.0,Neutral,Google,Food,Weng Fung Seafood Restaurant(Air Condition),5.0
21084,food,good,0.4404,Positive,Google,Food,Weng Fung Seafood Restaurant(Air Condition),5.0
21084,food,homecooked,0.0,Neutral,Google,Food,Weng Fung Seafood Restaurant(Air Condition),5.0
21086,price,high,0.0,Neutral,Google,Price,Genji Japanese Restaurant,2.0
21089,service,great,0.6249,Positive,TripAdvisor,Service,Chambers Grill,5.0
21089,food,beautiful,0.5994,Positive,TripAdvisor,Food,Chambers Grill,5.0
21090,food,wonderful,0.5719,Positive,Google,Food,Pakeeza Restaurant & Catering,5.0
21090,service,excellent,0.5719,Positive,Google,Service,Pakeeza Restaurant & Catering,5.0
21090,atmosphere,good,0.4404,Positive,Google,Ambience,Pakeeza Restaurant & Catering,5.0
21091,time,long,0.0,Neutral,Google,Waiting Time,Amaya Food Gallery,4.0
21092,food,unpretentious,0.0,Neutral,TripAdvisor,Food,Warong Nusantara,4.0
21093,food,good,0.4404,Positive,TripAdvisor,Food,Dc Comics Superheroes Cafe,3.0
21093,staff,friendly,0.4939,Positive,TripAdvisor,Service,Dc Comics Superheroes Cafe,3.0
21096,service,good,0.4404,Positive,Google,Service,Din Tai Fung 鼎泰豐 at The Gardens Mall,3.0
21097,food,awesome,0.6249,Positive,TripAdvisor,Food,El Cerdo,5.0
21098,food,mediocre,0.0,Neutral,Google,Food,The Rabbit Hole,1.0
21099,service,attentive,0.0,Neutral,TripAdvisor,Service,La Sal at Casa Del Mar,5.0
21099,service,relaxed,0.4939,Positive,TripAdvisor,Service,La Sal at Casa Del Mar,5.0
21099,food,great,0.6249,Positive,TripAdvisor,Food,La Sal at Casa Del Mar,5.0
21101,meal,patethic,0.0,Neutral,TripAdvisor,Food,Tony Roma's,1.0
21101,burger,dry,0.0,Neutral,TripAdvisor,Food,Tony Roma's,1.0
21101,food,worse,-0.4767,Negative,TripAdvisor,Food,Tony Roma's,1.0
21102,coffee,ok,0.296,Positive,Google,Food,Milligram - Coffee & Eatery,3.0
21104,time,second,0.0,Neutral,Google,Waiting Time,Enorme Italian Restaurant,2.0
21105,food,good,0.4404,Positive,Google,Food,Kheng Pin Cafe,5.0
21107,value,great,0.6249,Positive,Google,Price,Grub by Ahong & Friends,3.0
21107,value,undercooked,0.0,Neutral,Google,Price,Grub by Ahong & Friends,3.0
21107,pasta,truffle,0.0,Neutral,Google,Food,Grub by Ahong & Friends,3.0
21108,time,first,0.0,Neutral,Google,Waiting Time,Padi House Greentown Ipoh,1.0
21109,amount,big,0.0,Neutral,TripAdvisor,Price,Annalakshmi,1.0
21109,food,vegetarian,0.0,Neutral,TripAdvisor,Food,Annalakshmi,1.0
21110,curry,indonesian,0.0,Neutral,TripAdvisor,Food,Noble House,3.0
21110,taste,standard,0.0,Neutral,TripAdvisor,Food,Noble House,3.0
21110,price,hefty,0.0,Neutral,TripAdvisor,Price,Noble House,3.0
21111,service,great,0.6249,Positive,TripAdvisor,Service,Restaurant D' Tandoori House,4.0
21111,food,flavorful,0.0,Neutral,TripAdvisor,Food,Restaurant D' Tandoori House,4.0
21112,staff,beautiful,0.5994,Positive,Google,Service,Antipodean @ Mid Valley,5.0
21114,fish,not much,0.0,Neutral,Google,Food,Gravybaby Jalan P Ramlee,2.0
21114,beef,terrible,-0.4767,Negative,Google,Food,Gravybaby Jalan P Ramlee,2.0
21114,fish,not much,0.0,Neutral,Google,Food,Gravybaby Jalan P Ramlee,2.0
21114,beef,terrible,-0.4767,Negative,Google,Food,Gravybaby Jalan P Ramlee,2.0
21116,atmosphere,nice,0.4215,Positive,TripAdvisor,Ambience,Dontaku Japanese Restaurant,3.0
21116,food,bad,-0.5423,Negative,TripAdvisor,Food,Dontaku Japanese Restaurant,3.0
21116,price,expensive,0.0,Neutral,TripAdvisor,Price,Dontaku Japanese Restaurant,3.0
21117,price,wise,0.4767,Positive,TripAdvisor,Price,Chez Papa French Bistro and Wine Bar,5.0
21117,price,pricey,0.0,Neutral,TripAdvisor,Price,Chez Papa French Bistro and Wine Bar,5.0
21118,food,amazing,0.5859,Positive,TripAdvisor,Food,Nobu Kuala Lumpur,5.0
21118,staff,thoughtful,0.3818,Positive,TripAdvisor,Service,Nobu Kuala Lumpur,5.0
21118,staff,great,0.6249,Positive,TripAdvisor,Service,Nobu Kuala Lumpur,5.0
21118,fish,fresh,0.3182,Positive,TripAdvisor,Food,Nobu Kuala Lumpur,5.0
21120,food,okay,0.2263,Positive,Google,Food,Kayra Authentic Kerala Cuisine @Bangsar Village,3.0
21120,food,okay,0.2263,Positive,Google,Food,Kayra Authentic Kerala Cuisine @Bangsar Village,3.0
21123,food,expensive,0.0,Neutral,Google,Food,Hornbill Restaurant & Cafe,3.0
21124,staff,friendly,0.4939,Positive,Google,Service,Two Frenchies Cafe Bistro,4.0
21124,staff,friendly,0.4939,Positive,Google,Service,Two Frenchies Cafe Bistro,4.0
21127,service,outstanding,0.6124,Positive,Google,Service,Miker Food,3.0
21128,time,not much,0.0,Neutral,TripAdvisor,Waiting Time,Hard Rock Cafe,3.0
21128,burger,dry,0.0,Neutral,TripAdvisor,Food,Hard Rock Cafe,3.0
21129,ambiance,relaxing,0.4939,Positive,TripAdvisor,Ambience,Zest,5.0
21129,ambiance,great,0.6249,Positive,TripAdvisor,Ambience,Zest,5.0
21129,staff,friendly,0.4939,Positive,TripAdvisor,Service,Zest,5.0
21130,food,bad,-0.5423,Negative,Google,Food,Pakeeza Restaurant & Catering,1.0
21130,food,unhealthy,-0.5267,Negative,Google,Food,Pakeeza Restaurant & Catering,1.0
21130,food,indian,0.0,Neutral,Google,Food,Pakeeza Restaurant & Catering,1.0
21130,food,pakistani,0.0,Neutral,Google,Food,Pakeeza Restaurant & Catering,1.0
21130,food,bad,-0.5423,Negative,Google,Food,Pakeeza Restaurant & Catering,1.0
21131,coffee,italian,0.0,Neutral,Google,Food,Hon Hin Cafe,2.0
21132,food,okay,0.2263,Positive,Google,Food,BBQ Thai (OKR) Sdn Bhd,4.0
21134,food,nice,0.4215,Positive,Google,Food,Greentown Dimsum Café,2.0
21135,value,good,0.4404,Positive,TripAdvisor,Price,James Brooke Bistro,4.0
21135,ambience,colonial,0.0,Neutral,TripAdvisor,Ambience,James Brooke Bistro,4.0
21136,food,slow,0.0,Neutral,TripAdvisor,Food,Colonial Cafe,2.0
21136,staff,indian,0.0,Neutral,TripAdvisor,Service,Colonial Cafe,2.0
21137,food,nice,0.4215,Positive,TripAdvisor,Food,Oriental Cottage Cafe,5.0
21137,food,local,0.0,Neutral,TripAdvisor,Food,Oriental Cottage Cafe,5.0
21138,noodle,dried,0.0,Neutral,TripAdvisor,Food,Happy Wei Wei Kopitiam,5.0
21138,noodle,nice,0.4215,Positive,TripAdvisor,Food,Happy Wei Wei Kopitiam,5.0
21140,food,amazing,0.5859,Positive,TripAdvisor,Food,Breizh Up - CLOSED,5.0
21140,food,nice,0.4215,Positive,TripAdvisor,Food,Breizh Up - CLOSED,5.0
21140,ambiance,cosy,0.0,Neutral,TripAdvisor,Ambience,Breizh Up - CLOSED,5.0
21141,burger,great,0.6249,Positive,Google,Food,Junk Cafe,5.0
21141,burger,great,0.6249,Positive,Google,Food,Junk Cafe,5.0
21141,burger,friendly,0.4939,Positive,Google,Food,Junk Cafe,5.0
21142,food,ok,0.296,Positive,TripAdvisor,Food,Breakfast Thieves,3.0
21142,decoration,great,0.6249,Positive,TripAdvisor,Ambience,Breakfast Thieves,3.0
21143,food,decent,0.0,Neutral,Google,Food,Goon Wah XO Fish Head Noodle,3.0
21144,rice,dry,0.0,Neutral,Google,Food,Laila Kebab House,1.0
21147,time,last,0.0,Neutral,Google,Waiting Time,Sushi Zanmai Miri,1.0
21147,time,last,0.0,Neutral,Google,Waiting Time,Sushi Zanmai Miri,1.0
21147,chicken,better,0.4404,Positive,Google,Food,Sushi Zanmai Miri,1.0
21147,meal,21st,0.0,Neutral,Google,Food,Sushi Zanmai Miri,1.0
21147,meal,worst,-0.6249,Negative,Google,Food,Sushi Zanmai Miri,1.0
21149,staff,bad,-0.5423,Negative,Google,Service,Nam Heong Chicken Rice,1.0
21149,staff,bad,-0.5423,Negative,Google,Service,Nam Heong Chicken Rice,1.0
21150,staff,most,0.0,Neutral,TripAdvisor,Service,Madam Kwan’s,2.0
21151,service,good,0.4404,Positive,Google,Service,Yi Jia Seafood Sdn. Bhd.,4.0
21152,food,amazing,0.5859,Positive,TripAdvisor,Food,Tg's Nasi Kandar,5.0
21152,food,great,0.6249,Positive,TripAdvisor,Food,Tg's Nasi Kandar,5.0
21153,meal,awesome,0.6249,Positive,TripAdvisor,Food,Bijan,2.0
21155,food,authentic,0.0,Neutral,TripAdvisor,Food,Nancy's Kitchen Restaurant,3.0
21155,food,peranakan,0.0,Neutral,TripAdvisor,Food,Nancy's Kitchen Restaurant,3.0
21155,curry,bland,0.0,Neutral,TripAdvisor,Food,Nancy's Kitchen Restaurant,3.0
21156,flavour,authentic,0.0,Neutral,TripAdvisor,Food,Hoe Kee Chicken Rice Ball,3.0
21156,sauce,spicy,0.0,Neutral,TripAdvisor,Food,Hoe Kee Chicken Rice Ball,3.0
21156,price,reasonable,0.0,Neutral,TripAdvisor,Price,Hoe Kee Chicken Rice Ball,3.0
21156,price,prompt,0.0,Neutral,TripAdvisor,Price,Hoe Kee Chicken Rice Ball,3.0
21157,food,good,0.4404,Positive,Google,Food,Canning Dim Sum,3.0
21158,sauce,special,0.4019,Positive,Google,Food,Hainan Cafe,2.0
21158,dish,alright,0.25,Positive,Google,Food,Hainan Cafe,2.0
21158,sauce,special,0.4019,Positive,Google,Food,Hainan Cafe,2.0
21158,dish,alright,0.25,Positive,Google,Food,Hainan Cafe,2.0
21158,time,next,0.0,Neutral,Google,Waiting Time,Hainan Cafe,2.0
21159,food,warm,0.2263,Positive,Google,Food,Restaurant Chang Keong Dim Sum,3.0
21161,service,attentive,0.0,Neutral,Google,Service,Sou Omakase Dining - Gardens Mall Mid Valley,1.0
21162,food,good,0.4404,Positive,TripAdvisor,Food,Jai Hind,5.0
21162,food,better,0.4404,Positive,TripAdvisor,Food,Jai Hind,5.0
21166,food,excellent,0.5719,Positive,TripAdvisor,Food,Yuk Sou Hin,5.0
21166,waitress,outstanding,0.6124,Positive,TripAdvisor,Service,Yuk Sou Hin,5.0
21167,ambience,live,0.0,Neutral,TripAdvisor,Ambience,El Cerdo,5.0
21168,food,italian,0.0,Neutral,TripAdvisor,Food,La Juiceria Superfoods,5.0
21168,staff,nice,0.4215,Positive,TripAdvisor,Service,La Juiceria Superfoods,5.0
21169,taste,original,0.3182,Positive,TripAdvisor,Food,Restoran Seng Huat Bak Kut Teh,4.0
21170,food,average,0.0,Neutral,Google,Food,Pahn-Thai Restaurant,3.0
21174,meat,cold,0.0,Neutral,TripAdvisor,Food,The Living Room,2.0
21174,cuisine,malaysian,0.0,Neutral,TripAdvisor,Food,The Living Room,2.0
21175,service,best,0.6369,Positive,TripAdvisor,Service,Tasty Chapathi Restaurant - KL,5.0
21175,service,indian,0.0,Neutral,TripAdvisor,Service,Tasty Chapathi Restaurant - KL,5.0
21175,service,food.good,0.0,Neutral,TripAdvisor,Service,Tasty Chapathi Restaurant - KL,5.0
21175,tea,good,0.4404,Positive,TripAdvisor,Food,Tasty Chapathi Restaurant - KL,5.0
21176,steak,best,0.6369,Positive,Google,Food,The Steakhouse KL 章卡牛排之馆,5.0
21176,ambience,beautiful,0.5994,Positive,Google,Ambience,The Steakhouse KL 章卡牛排之馆,5.0
21177,food,great,0.6249,Positive,TripAdvisor,Food,BBQ NIGHTS,5.0
21178,food,overall,0.0,Neutral,TripAdvisor,Food,Plane In The City,3.0
21178,food,mediocre,0.0,Neutral,TripAdvisor,Food,Plane In The City,3.0
21179,service,fast,0.0,Neutral,Google,Service,Mohd.Yaseem Nasi Kandar Restaurant,4.0
21181,beef,teppanyaki,0.0,Neutral,TripAdvisor,Food,Iketeru Restaurant,5.0
21181,service,best,0.6369,Positive,TripAdvisor,Service,Iketeru Restaurant,5.0
21183,sauce,original,0.3182,Positive,Google,Food,Just Seafood,2.0
21183,sauce,salty,0.0,Neutral,Google,Food,Just Seafood,2.0
21184,food,vegetarian,0.0,Neutral,TripAdvisor,Food,Bombay Palace,3.0
21186,dish,same,0.0,Neutral,Google,Food,Hoi Tin Lau Restaurant Sdn. Bhd. 海天楼,3.0
21186,dish,good,0.4404,Positive,Google,Food,Hoi Tin Lau Restaurant Sdn. Bhd. 海天楼,3.0
21186,time,other,0.0,Neutral,Google,Waiting Time,Hoi Tin Lau Restaurant Sdn. Bhd. 海天楼,3.0
21187,food,authentic,0.0,Neutral,TripAdvisor,Food,Nancy's Kitchen Restaurant,4.0
21187,meal,satisfying,0.4588,Positive,TripAdvisor,Food,Nancy's Kitchen Restaurant,4.0
21188,food,good,0.4404,Positive,TripAdvisor,Food,Hard Rock Cafe,2.0
21188,pasta,seafood,0.0,Neutral,TripAdvisor,Food,Hard Rock Cafe,2.0
21188,pasta,not fresh,-0.2411,Negative,TripAdvisor,Food,Hard Rock Cafe,2.0
21188,pasta,undercooked,0.0,Neutral,TripAdvisor,Food,Hard Rock Cafe,2.0
